INFO 2021-05-04 11:35:32,826 autoreload 8365 140498019043136 Watching for file changes with StatReloader
Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 843, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 850, in _resolve_lookup
    (bit, current))  # missing attribute
django.template.base.VariableDoesNotExist: Failed lookup for key [extension] in None
DEBUG 2021-05-04 11:38:10,122 base 8365 140497842599680 Exception while resolving variable 'extension' in template 'catalog/venue_list.html'.
Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 829, in _resolve_lookup
    current = current[bit]
TypeError: 'NoneType' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 837, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'NoneType' object has no attribute 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 843, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 850, in _resolve_lookup
    (bit, current))  # missing attribute
django.template.base.VariableDoesNotExist: Failed lookup for key [extension] in None
DEBUG 2021-05-04 11:38:10,123 base 8365 140497842599680 Exception while resolving variable 'extension' in template 'catalog/venue_list.html'.
Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 829, in _resolve_lookup
    current = current[bit]
TypeError: 'NoneType' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 837, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'NoneType' object has no attribute 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 843, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 850, in _resolve_lookup
    (bit, current))  # missing attribute
django.template.base.VariableDoesNotExist: Failed lookup for key [extension] in None
DEBUG 2021-05-04 11:38:10,124 base 8365 140497842599680 Exception while resolving variable 'extension' in template 'catalog/venue_list.html'.
Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 829, in _resolve_lookup
    current = current[bit]
TypeError: 'NoneType' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 837, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'NoneType' object has no attribute 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 843, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 850, in _resolve_lookup
    (bit, current))  # missing attribute
django.template.base.VariableDoesNotExist: Failed lookup for key [extension] in None
DEBUG 2021-05-04 11:38:10,124 base 8365 140497842599680 Exception while resolving variable 'extension' in template 'catalog/venue_list.html'.
Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 829, in _resolve_lookup
    current = current[bit]
TypeError: 'NoneType' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 837, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'NoneType' object has no attribute 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 843, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 850, in _resolve_lookup
    (bit, current))  # missing attribute
django.template.base.VariableDoesNotExist: Failed lookup for key [extension] in None
DEBUG 2021-05-04 11:38:10,125 base 8365 140497842599680 Exception while resolving variable 'extension' in template 'catalog/venue_list.html'.
Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 829, in _resolve_lookup
    current = current[bit]
TypeError: 'NoneType' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 837, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'NoneType' object has no attribute 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 843, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 850, in _resolve_lookup
    (bit, current))  # missing attribute
django.template.base.VariableDoesNotExist: Failed lookup for key [extension] in None
DEBUG 2021-05-04 11:38:10,127 utils 8365 140497842599680 (0.000) SELECT `catalog_venuemanager`.`id`, `catalog_venuemanager`.`name`, `catalog_venuemanager`.`extension`, `catalog_venuemanager`.`e_mail` FROM `catalog_venuemanager` WHERE `catalog_venuemanager`.`id` = 7 LIMIT 21; args=(7,)
DEBUG 2021-05-04 11:38:10,127 base 8365 140497842599680 Exception while resolving variable 'extension' in template 'catalog/venue_list.html'.
Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 829, in _resolve_lookup
    current = current[bit]
TypeError: 'NoneType' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 837, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'NoneType' object has no attribute 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 843, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 850, in _resolve_lookup
    (bit, current))  # missing attribute
django.template.base.VariableDoesNotExist: Failed lookup for key [extension] in None
DEBUG 2021-05-04 11:38:10,128 base 8365 140497842599680 Exception while resolving variable 'extension' in template 'catalog/venue_list.html'.
Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 829, in _resolve_lookup
    current = current[bit]
TypeError: 'NoneType' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 837, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'NoneType' object has no attribute 'extension'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py", line 843, in _resolve_lookup
